"id","product_category_id","name","price","short_description","long_description"
389,4,Jordan Essentials,2797,Women's Bodysuit,"The Jordan Essentials Bodysuit turns a foundational design into the centrepiece of your wardrobe.Made from highly flexible fabric, it fits tightly and has a zipped neckline down the back."
390,4,Nike Air Dri-FIT,1997,Women's Short-Sleeve Running Top,The Nike Air Dri-FIT Top lives up to its name with a light and airy design made to help you stay cool.Textured mesh material is engineered with geometric shapes for extra breathability where you need it.It's made from 100% recycled polyester fibres.This product is made from 100% recycled polyester fibres.
391,4,Nike Dri-FIT Lil' Penny,4557,Men's Premium Basketball Jersey,"The Nike Dri-FIT Premium Basketball Jersey is inspired by the hilarious '90s ads featuring Anfernee Hardaway and his half-sized doppelgänger Lil' Penny.Double-knit jacquard fabric, Swingman-quality ribbing and stitched-down patches give it a deluxe feel and a look that matches the classic TV jersey."
392,4,Nike Sportswear,1437,Women's T-Shirt,"Let your love for Nike shine in the Nike Sportswear T-Shirt.A classic fit and mid-weight cotton provide an easy, casual feel."
393,4,Nike Air,3197,Women's Hoodie,The Nike Air Hoodie is an easy-to-layer style inspired by movement.Curvaceous lines accented with a printed outline put a fresh spin on this layering staple.A reflective-design Air graphic on the chest and embroidered Futura Air graphic at the cuff add texture to the smooth feel of this ultra-cosy fleece.
394,4,Nike Sportswear Tech Fleece Windrunner,4797,Women's Full-Zip Hoodie,The Nike Sportswear Tech Fleece Hoodie is made from double-sided spacer fabric to harness your body heat to create added warmth without extra bulk or weight.
395,4,Nike Dri-FIT Retro,1997,Women's Running Vest,"Run back to 1979 in the Nike Dri-FIT Retro Vest.Outfitted with a fit and graphic directly taken from one of Nike Running's original designers, Diane Katz, this vest combines breathability and 100% recycled polyester fibres with a vintage look."
396,4,NikeCourt Dri-FIT Advantage,2237,Men's Tennis Polo,The NikeCourt Dri-FIT Advantage Polo helps you stay cool and comfortable. Its redesigned sleeves let you move freely through serves and overheads. This product is made from 100% recycled polyester fibres.
397,4,Nike Sportswear,1437,Men's T-Shirt,"Designed with our classic fit and everyday cotton fabric, the Nike Sportswear T-Shirt has a soft, familiar feel perfect for everyday wear.A splice logo on the chest chops 2 classics to create a DIY design."
398,4,Nike Standard Issue,4797,Men's Premium Basketball Hoodie,The Nike Standard Issue Premium Basketball Hoodie takes design cues from the colours and graphics of Penny Hardaway's pro kit from the '90s. It's made from heavyweight French terry fabric with stretchy panels and a zipped pouch pocket.
399,4,Nike,1277,Men's Basketball T-Shirt,"Ball is life.The Nike Basketball T-Shirt shows it with photorealistic graphics on soft, comfortable cotton."
400,4,Nike AeroSwift,3197,Men's Running Singlet,"The Nike AeroSwift Gilet delivers lightweight mobility for your race.Its innovative, runner-informed design keeps you cool as your route heats up.This product is made from at least 75% recycled polyester fibres."
401,4,Nike Pro Dri-FIT,1597,Men's Short-Sleeve Top,"The Nike Pro Dri-FIT Top helps keep you cool, dry and moving freely through your workout. Lightweight fabric with plenty of stretch is made from at least 50% recycled polyester fibres."
402,4,Nike Dri-FIT Academy,1357,Men's Short-Sleeve Football Top,"Every journey to greatness begins with mastering the fundamentals.But make no mistake, the Nike Dri-FIT Academy Top is anything but basic.It features sweat-wicking fabric to help keep you cool during your pre-match or training routine.This product is made from 100% recycled polyester fibres."
403,4,Nike Sportswear,2637,Older Kids' (Girls') French Terry Pullover Hoodie,"Colourful, comfy and classic—the Nike Sportswear Hoodie is the pullover you know and love.The soft knit feel is lightweight and warm, making this a staple for anyone's wardrobe."
404,4,Nike SB,1997,Men's Skate T-Shirt,"The Nike SB T-Shirt is an everyday essential that's made from a blend of soft, sustainable materials."
405,4,Nike Dri-FIT Rise 365,2397,Short-Sleeve Trail Running Top,"Stare down your off-road miles in the lightweight comfort of the Nike Dri-FIT Rise 365 Top.Insights from trail runners helped our team gear the top for outdoor runs long and short, with a breathable design to help keep you cool.Details like a stash pocket on the upper back let you bring smaller items along for the adventure.This product is made from at least 75% recycled polyester fibres."
406,4,Nike Dri-FIT Wild Run Miler,1597,Men's Short-Sleeve Running Top,"Get inspiration for your daily route from the Nike Dri-FIT Miler Wild Run Top. Lightweight and mobile, it offers a soft feel for your journey. Reflective design elements and a graffiti-inspired graphic embrace an ethos of ""Never off"" no matter what the weather's doing."
407,4,Nike Dri-FIT,1597,Men's Short-Sleeve Training Top,"The Nike Dri-FIT Top brings comfort and cooling to your workout with fabric that has a cotton-like feel at the front, and breathable perforations at the back.Slits at the sides help you move naturally through every set, and unexpected graphic placement makes a statement while you do."
408,4,Jordan Heritage,1997,Women's T-Shirt,"Don't be shy, be fly in the Jordan Heritage T-Shirt.It's made from soft cotton with a loose, boxy fit.The tee explodes with all-over graphics created by mashing up multiple elements from Mike's pro kits, as well as timeless symbols of Jordan Brand.This product is made from at least 75% organic cotton fibres."
409,4,Nike Sportswear Nike Day,1757,Men's Black Light T-Shirt,Brighten up your Nike Day with the Nike Sportswear Black Light Long-Sleeve T-Shirt.The original Nike Van and Hike Nike character make guest appearances in the blacklight graphic on the back.
410,4,LeBron Lion,1757,Men's Long-Sleeve T-Shirt,"LeBron strives for greatness in everything he does.The LeBron Lion T-Shirt spells it out in a cursive script on soft cotton.Plus, a 2-headed crowned lion embellishes the back."
411,4,Nike Dri-FIT Trail,1757,Men's Trail Running T-Shirt,"Engineered with the trail in mind, the Nike Dri-FIT T-Shirt sets you up with soft comfort and a graphic to crush your next all-terrain run.This product is made from at least 75% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
412,4,Nike Dri-FIT Swoosh Run,1597,Women's Short-Sleeve Running Top,"Light and breezy, the Nike Dri-FIT Swoosh Run Top takes a cue from our Nike One line by delivering an essential counterpart to your miles.A ""shadow"" Swoosh on the chest helps celebrate the iconic logo and the runners who proudly wear it.This product is made from 100% recycled polyester fibres."
413,4,Nike Swoosh,1277,Men's Short-Sleeve Basketball T-Shirt,Digitise to energise. This Swoosh T-shirt from Nike Basketball reimagines the iconic symbol as an old-school video game graphic.
414,4,Nike Sportswear,2957,Women's Fleece Crew,"Wild out in the Nike Sportswear Crew.Incredibly soft and wonderfully cosy, the high-loft fleece construction features a carefree fit and feel.The all-over animal print is accented by a Futura logo in gold metallic embroidery."
415,4,Nike Air Dri-FIT,1997,Women's Short-Sleeve Running Top,"Filled with shine and reflective design elements, the Nike Air Dri-FIT Top toasts the runners who celebrate their miles with an after-run selfie.Sweat-wicking fabric is combined with a design geared towards mobility for a new spin on a favourite.This product is made from 100% recycled polyester fibres."
416,4,Nike Dri-FIT,1437,Short-Sleeve Trail Running T-Shirt,"The Nike Trail Dri-FIT T-Shirt delivers the smooth comfort you expect from a running tee. It features an enlarged graphic, celebrating runs on rocky roads."
417,4,Jordan Jumpman,3197,Men's Fleece Pullover Hoodie,"Get suited up for winter weather in the Jordan Jumpman Pullover Hoodie. Made from softly brushed French terry, it has an easy feel that layers brilliantly under a jacket. Seasonal graphics put a fresh, playful spin on the iconic Jumpman design."
418,4,The Nike Polo,2397,Men's Polo,"This isn't your average polo—it's The Nike Polo.Every detail, from its innovative, sweat-wicking fabric to the hints of orange that nod to Nike's original shoe box, has been thoughtfully crafted to meet the needs of the everyday you.The result is a street-ready style that looks as at home on the course or court as it does everywhere else.The whole look is polished off with an animal-inspired pattern that keeps your look fierce.The product is made with 100% sustainable materials, using a blend of recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
419,4,Nike Yoga Dri-FIT,1997,Women's Short-Sleeve Metallic Trim Top,"The Nike Yoga Dri-FIT Top keeps you cool and gleaming as you flow through your asanas with breathable fabric accented by metallic trim.This product is made from at least 75% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
420,4,Nike Sportswear,1437,Men's T-Shirt,"Add a little character to your wardrobe with the Nike Sportswear T-Shirt. It has an embroidered emoji detail, cotton jersey design and a loose fit ready for everyday wear."
421,4,Nike Therma-FIT Story Pack,3197,Men's Full-Zip Training Hoodie,"The Nike Therma-FIT Story Pack Hoodie helps you stay warm and dry before, during and after your workout with soft fleece that wicks sweat.Drawing inspiration from your hard-rock playlist, it displays high-volume graphics and all-over ""acid wash"" print on a sweatshirt made from at least 50% recycled polyester fibres."
422,4,The Nike Polo,2397,Women's Polo,"This isn't your average polo—it's The Nike Polo.Every detail, from its innovative, sweat-wicking fabric to the hints of orange that nod to Nike's original shoe box, has been thoughtfully crafted to meet the needs of the everyday you.The result is a street-ready style that looks as at home on the course or court as it does everywhere else.The whole look is polished off with an animal-print-inspired pattern that keeps your look fierce.This product is made from 100% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
423,4,NOCTA Golf,3197,Men's Printed Polo,"NOCTA offers some of the most recognisable and uniform silhouettes. With this NOCTA Golf Polo, you'll have a relaxed, easy-to-wear knit design with a breathable, course-ready feel. Made to keep you looking pristine from the first tee to the final green, it's an elevated take on a functional golf essential."
424,4,"Nike ""Just Do It""",1277,Men's Basketball T-Shirt,"Short, sweet and straight to the point, the Nike ""Just Do It."" Basketball T-Shirt features the classic slogan scrawled across the front in a fresh font.The top is made from soft, comfortable cotton with an easy, relaxed fit."
425,4,Nike Sportswear,1437,Women's Boyfriend T-Shirt,The Nike Sportswear T-Shirt is made from soft cotton in a comfortable boyfriend fit.Stacked graphics offer added texture and a trendy '90s look.This product is made from at least 75% organic cotton fibres.
